GUID_A;GUID_B;Label_Type;;;Lese Datei ein ./Analysemodelle/21_22 L_TWP_Tragwerksmodell 0D Ausr Anschluss.xlsx... 
0Z1wBDxbH6xeayFutzfara;3qi6phczP7OuCtM2O$2tWc;Total;;;
0Zps7UP6v15v_OX_A9sUCL;3XDScaZEv2LwJxlrkQ5wPf;Total;;;
13Ov1SoL12y91pIvszNN_U;3JphQBs7r2eOJrAQP3hHpB;Total;;;
0dOhaXOZD7YQ9AJ0g$gWYC;19ovyKHuv1gxTe7IVaF5zo;Total;;;
13Ov1SoL12y91pIvszNN_U;3$b3wIbhH17Oub111pkLDF;Total;;;
0gQaaatRz29hdrFtHOSgqG;3tQNSoEwH30OAuW0eJ8UrB;Total;;;
0yrUlYlaD5iQH5qtvZru5c;11LIOS6UT1jPfP2Xwl8$N3;Total;;;
1clm38N0r2PedYDEb3C372;2Xg$vq1dn3KfUc$UCRuFQG;Total;;;
0PNJtCD$5F6hK376rO4h89;3zNK4ljcH0xeJ0C6VAJdTa;Total;;;
0WvlS_ohz6$xaCwFgUyPtZ;0vHEzwKjT0sPHEY5dCh3WS;Total;;;
0Z1wBDxbH6xeayFutzfara;2kiyiQ2lvENBFDb4gK8tQf;Total;;;
0Z1wBDxbH6xeayFutzfara;2yLI$bp2n6tOR$yBmR5iTh;Total;;;
0zxMsMeFf3Vw37tVbf0qlT;32BGFhErj7SRU5qku9pooD;Total;;;
0VwupX169CwxxSeRdb09NA;2YJhYNSNX4MBm47Tp6_Asb;Total;;;
0zxMsMeFf3Vw37tVbf0qlT;2YJhYNSNX4MBm47Tp6_Asb;Total;;;
1i5Ld_9wn3muR6HLudOdm9;3rjgs85Xr5WAujYpuVT5__;Total;;;
39$D4p3RvDeBum6XvJnHqf;3lBnM_5azBh9$8ISQy6OFQ;Total;;;
2kiyiQ2lvENBFDb4gK8tQf;32BGFhErj7SRU5qku9pooD;Total;;;
1FwvCMrBP6hff0fESyXnhL;1STVORG453jR_3joKZXVHz;Total;;;
29iu0xDujB5udMvw4Reg0L;2tlYZj4hDBZhpPGzvC86Hp;Total;;;
0dOhaXOZD7YQ9AJ0g$gWYC;3lBnM_5azBh9$8ISQy6OFQ;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;1FwvCMrBP6hff0fESyXnhL;Total;;;
0VwupX169CwxxSeRdb09NA;2ebfycBi9CsBWp$kyi9U1H;Total;;;
0zxMsMeFf3Vw37tVbf0qlT;2ebfycBi9CsBWp$kyi9U1H;Total;;;
13Ov1SoL12y91pIvszNN_U;39$D4p3RvDeBum6XvJnHqf;Total;;;
0KUOsgQ1b1EPlgC_Zyzjp0;0PNJtCD$5F6hK376rO4h89;Total;;;
0DcfEzgfT50QU_ZLU5eZ2D;34hNs6SCP5KeiMUm2ucF9o;Total;;;
11LIOS6UT1jPfP2Xwl8$N3;1vARaIIRj0oRX2pyhHuzDt;Total;;;
1JCJhZImvB$AxeIVYMyC9n;3rjgs85Xr5WAujYpuVT5__;Total;;;
0KUOsgQ1b1EPlgC_Zyzjp0;32BGFhErj7SRU5qku9pooD;Total;;;
0vHEzwKjT0sPHEY5dCh3WS;1FwvCMrBP6hff0fESyXnhL;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;0zxMsMeFf3Vw37tVbf0qlT;Total;;;
3JphQBs7r2eOJrAQP3hHpB;3P36g6cvz5C8rdWZO85c$I;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;2bb9iaRDP1w9M3PVy4bmdR;Total;;;
1FwvCMrBP6hff0fESyXnhL;1KeFpCeh5CM9s3cM_teNNz;Total;;;
3PjQ6W0RTDsB2_GNR_9Ci9;3VvN1KmEn7zxWm85XNr_n_;Total;;;
1joREjP1XF7A1yiYCAtg7Q;3qi6phczP7OuCtM2O$2tWc;Total;;;
1FwvCMrBP6hff0fESyXnhL;3qi6phczP7OuCtM2O$2tWc;Total;;;
0bhY5dK5b2D9cAfPa6iciI;1g$zlNVOH0yxxNDZPAYtcw;Total;;;
0vHEzwKjT0sPHEY5dCh3WS;0zxMsMeFf3Vw37tVbf0qlT;Total;;;
0vHEzwKjT0sPHEY5dCh3WS;2bb9iaRDP1w9M3PVy4bmdR;Total;;;
0KUOsgQ1b1EPlgC_Zyzjp0;1d6xcPEtPAzvc4tfKRn0gC;Total;;;
1joREjP1XF7A1yiYCAtg7Q;2yLI$bp2n6tOR$yBmR5iTh;Total;;;
1FwvCMrBP6hff0fESyXnhL;2kiyiQ2lvENBFDb4gK8tQf;Total;;;
1FwvCMrBP6hff0fESyXnhL;2yLI$bp2n6tOR$yBmR5iTh;Total;;;
1d6xcPEtPAzvc4tfKRn0gC;1joREjP1XF7A1yiYCAtg7Q;Total;;;
0bhY5dK5b2D9cAfPa6iciI;2KjJ0ItYT0xODkZHVwv9bj;Total;;;
1KeFpCeh5CM9s3cM_teNNz;2rYjDpq0H5GAJH2GD9zejy;Total;;;
0LNv7Xum5FX89RO92ouCKV;3X7$pZ_e99fhYGXKMCln7S;Total;;;
0DcfEzgfT50QU_ZLU5eZ2D;3JkBa6TvX0rAtVF3Zi2l85;Total;;;
0yrUlYlaD5iQH5qtvZru5c;34hNs6SCP5KeiMUm2ucF9o;Total;;;
0VwupX169CwxxSeRdb09NA;3Qywk57ff2geGRN0NrOnUR;Total;;;
13Ov1SoL12y91pIvszNN_U;1cTAfCfsr7NPSOP5xgRVBm;Total;;;
0zxMsMeFf3Vw37tVbf0qlT;3Qywk57ff2geGRN0NrOnUR;Total;;;
1XbqrhNIz4jQKQmvfxrbMP;39GcRhJJ92$QgPLAjTa$Kp;Total;;;
0VwupX169CwxxSeRdb09NA;1hgBp2TmzEvRr5FjNo8rJP;Total;;;
0zxMsMeFf3Vw37tVbf0qlT;1hgBp2TmzEvRr5FjNo8rJP;Total;;;
0LNv7Xum5FX89RO92ouCKV;0Zps7UP6v15v_OX_A9sUCL;Total;;;
1USxzWmJbAEBiD6TqgjJ8f;3X7$pZ_e99fhYGXKMCln7S;Total;;;
2ebfycBi9CsBWp$kyi9U1H;3$b3wIbhH17Oub111pkLDF;Total;;;
1vARaIIRj0oRX2pyhHuzDt;32BGFhErj7SRU5qku9pooD;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;3JphQBs7r2eOJrAQP3hHpB;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;3$b3wIbhH17Oub111pkLDF;Total;;;
1clm38N0r2PedYDEb3C372;3bSKFgKqX5w8m0D_9lXbyJ;Total;;;
39GcRhJJ92$QgPLAjTa$Kp;3Qywk57ff2geGRN0NrOnUR;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;13Ov1SoL12y91pIvszNN_U;Total;;;
2kiyiQ2lvENBFDb4gK8tQf;3Qywk57ff2geGRN0NrOnUR;Total;;;
0PNJtCD$5F6hK376rO4h89;2Z5WWI_LD3aBiSmfDoWx$G;Total;;;
0vHEzwKjT0sPHEY5dCh3WS;3JphQBs7r2eOJrAQP3hHpB;Total;;;
0vHEzwKjT0sPHEY5dCh3WS;3$b3wIbhH17Oub111pkLDF;Total;;;
13Ov1SoL12y91pIvszNN_U;1JCJhZImvB$AxeIVYMyC9n;Total;;;
2Z5WWI_LD3aBiSmfDoWx$G;3tQNSoEwH30OAuW0eJ8UrB;Total;;;
0yrUlYlaD5iQH5qtvZru5c;1XbqrhNIz4jQKQmvfxrbMP;Total;;;
0Z1wBDxbH6xeayFutzfara;1joREjP1XF7A1yiYCAtg7Q;Total;;;
27HhqnJu9B0vRyQqfPdiu$;3qi6phczP7OuCtM2O$2tWc;Total;;;
29iu0xDujB5udMvw4Reg0L;2Z5WWI_LD3aBiSmfDoWx$G;Total;;;
0Zps7UP6v15v_OX_A9sUCL;1vARaIIRj0oRX2pyhHuzDt;Total;;;
0yrUlYlaD5iQH5qtvZru5c;3JkBa6TvX0rAtVF3Zi2l85;Total;;;
0Zps7UP6v15v_OX_A9sUCL;11LIOS6UT1jPfP2Xwl8$N3;Total;;;
32BGFhErj7SRU5qku9pooD;3tQNSoEwH30OAuW0eJ8UrB;Total;;;
0DcfEzgfT50QU_ZLU5eZ2D;0swePq8nLCnBPnmdwS2I4J;Total;;;
1cOJ$PkQ150edVMhMxHRUv;1clm38N0r2PedYDEb3C372;Total;;;
0gQaaatRz29hdrFtHOSgqG;1STVORG453jR_3joKZXVHz;Total;;;
27HhqnJu9B0vRyQqfPdiu$;2kiyiQ2lvENBFDb4gK8tQf;Total;;;
11LIOS6UT1jPfP2Xwl8$N3;34hNs6SCP5KeiMUm2ucF9o;Total;;;
1AWCSdNsHB4wb9F_j8aGQm;3bSKFgKqX5w8m0D_9lXbyJ;Total;;;
1XbqrhNIz4jQKQmvfxrbMP;3PjQ6W0RTDsB2_GNR_9Ci9;Total;;;
0Z1wBDxbH6xeayFutzfara;1USxzWmJbAEBiD6TqgjJ8f;Total;;;
0LNv7Xum5FX89RO92ouCKV;0dOhaXOZD7YQ9AJ0g$gWYC;Total;;;
0CI83dCJPExuUk6jHv_HqA;0tMvCeo_z2Qg9N35jwDJZo;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;39$D4p3RvDeBum6XvJnHqf;Total;;;
05ICfHt0b6jQGuYoY158kj;2tlYZj4hDBZhpPGzvC86Hp;Total;;;
1d6xcPEtPAzvc4tfKRn0gC;3rjgs85Xr5WAujYpuVT5__;Total;;;
2Xg$vq1dn3KfUc$UCRuFQG;2ebfycBi9CsBWp$kyi9U1H;Total;;;
0swePq8nLCnBPnmdwS2I4J;2rYjDpq0H5GAJH2GD9zejy;Total;;;
1AWCSdNsHB4wb9F_j8aGQm;3XDScaZEv2LwJxlrkQ5wPf;Total;;;
0swePq8nLCnBPnmdwS2I4J;16GSwL2a1FPPVw1Djul6P4;Total;;;
05ICfHt0b6jQGuYoY158kj;3P36g6cvz5C8rdWZO85c$I;Total;;;
20Kp$Io2zDy9xUuhHJ8Q63;3qi6phczP7OuCtM2O$2tWc;Total;;;
0ZRnr2akj4$Rx4oWTxfcJt;27HhqnJu9B0vRyQqfPdiu$;Total;;;
0vHEzwKjT0sPHEY5dCh3WS;39$D4p3RvDeBum6XvJnHqf;Total;;;
0Z1wBDxbH6xeayFutzfara;37Hi8j$3b5cwoX$KEiBpUC;Total;;;
0gQaaatRz29hdrFtHOSgqG;1KeFpCeh5CM9s3cM_teNNz;Total;;;
11rrb$dvv9rPYCxRwiCQNE;1XbqrhNIz4jQKQmvfxrbMP;Total;;;
0ZRnr2akj4$Rx4oWTxfcJt;0yrUlYlaD5iQH5qtvZru5c;Total;;;
20Kp$Io2zDy9xUuhHJ8Q63;2kiyiQ2lvENBFDb4gK8tQf;Total;;;
0gQaaatRz29hdrFtHOSgqG;3qi6phczP7OuCtM2O$2tWc;Total;;;
20Kp$Io2zDy9xUuhHJ8Q63;2yLI$bp2n6tOR$yBmR5iTh;Total;;;
0ZRnr2akj4$Rx4oWTxfcJt;2tlYZj4hDBZhpPGzvC86Hp;Total;;;
2YJhYNSNX4MBm47Tp6_Asb;3tQNSoEwH30OAuW0eJ8UrB;Total;;;
0ZRnr2akj4$Rx4oWTxfcJt;3P36g6cvz5C8rdWZO85c$I;Total;;;
0Zps7UP6v15v_OX_A9sUCL;3VvN1KmEn7zxWm85XNr_n_;Total;;;
1cTAfCfsr7NPSOP5xgRVBm;20Kp$Io2zDy9xUuhHJ8Q63;Total;;;
0gQaaatRz29hdrFtHOSgqG;2kiyiQ2lvENBFDb4gK8tQf;Total;;;
0gQaaatRz29hdrFtHOSgqG;2yLI$bp2n6tOR$yBmR5iTh;Total;;;
2bb9iaRDP1w9M3PVy4bmdR;3JphQBs7r2eOJrAQP3hHpB;Total;;;
0PNJtCD$5F6hK376rO4h89;19ovyKHuv1gxTe7IVaF5zo;Total;;;
11LIOS6UT1jPfP2Xwl8$N3;3JkBa6TvX0rAtVF3Zi2l85;Total;;;
1g$zlNVOH0yxxNDZPAYtcw;32BGFhErj7SRU5qku9pooD;Total;;;
0Z1wBDxbH6xeayFutzfara;1jCdPvHrD8c8FBvx8tV5Td;Total;;;
1vARaIIRj0oRX2pyhHuzDt;3Qywk57ff2geGRN0NrOnUR;Total;;;
0AWeagGxn4K8SQhuSKHnA$;0tMvCeo_z2Qg9N35jwDJZo;Total;;;
0swePq8nLCnBPnmdwS2I4J;3VvN1KmEn7zxWm85XNr_n_;Total;;;
0JeEfxCcX0GuqDB$sitER$;2Z5WWI_LD3aBiSmfDoWx$G;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;1cTAfCfsr7NPSOP5xgRVBm;Total;;;
0CI83dCJPExuUk6jHv_HqA;0VwupX169CwxxSeRdb09NA;Total;;;
1KeFpCeh5CM9s3cM_teNNz;1g$zlNVOH0yxxNDZPAYtcw;Total;;;
1FwvCMrBP6hff0fESyXnhL;1joREjP1XF7A1yiYCAtg7Q;Total;;;
13Ov1SoL12y91pIvszNN_U;1cOJ$PkQ150edVMhMxHRUv;Total;;;
2rYjDpq0H5GAJH2GD9zejy;3bSKFgKqX5w8m0D_9lXbyJ;Total;;;
0WJI2Y7_53_AFuVQRhjK7k;27HhqnJu9B0vRyQqfPdiu$;Total;;;
0vHEzwKjT0sPHEY5dCh3WS;1cTAfCfsr7NPSOP5xgRVBm;Total;;;
13Ov1SoL12y91pIvszNN_U;39GcRhJJ92$QgPLAjTa$Kp;Total;;;
0WJI2Y7_53_AFuVQRhjK7k;0yrUlYlaD5iQH5qtvZru5c;Total;;;
1FwvCMrBP6hff0fESyXnhL;1USxzWmJbAEBiD6TqgjJ8f;Total;;;
0CI83dCJPExuUk6jHv_HqA;29iu0xDujB5udMvw4Reg0L;Total;;;
2rYjDpq0H5GAJH2GD9zejy;3XDScaZEv2LwJxlrkQ5wPf;Total;;;
0Zps7UP6v15v_OX_A9sUCL;34hNs6SCP5KeiMUm2ucF9o;Total;;;
1kRKeXrvr2OAul$zbdfUDJ;3XDScaZEv2LwJxlrkQ5wPf;Total;;;
0WJI2Y7_53_AFuVQRhjK7k;2tlYZj4hDBZhpPGzvC86Hp;Total;;;
2bb9iaRDP1w9M3PVy4bmdR;39$D4p3RvDeBum6XvJnHqf;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;1JCJhZImvB$AxeIVYMyC9n;Total;;;
0WJI2Y7_53_AFuVQRhjK7k;3P36g6cvz5C8rdWZO85c$I;Total;;;
0DcfEzgfT50QU_ZLU5eZ2D;0PNJtCD$5F6hK376rO4h89;Total;;;
0bhY5dK5b2D9cAfPa6iciI;2YJhYNSNX4MBm47Tp6_Asb;Total;;;
1joREjP1XF7A1yiYCAtg7Q;37Hi8j$3b5cwoX$KEiBpUC;Total;;;
1FwvCMrBP6hff0fESyXnhL;37Hi8j$3b5cwoX$KEiBpUC;Total;;;
0DcfEzgfT50QU_ZLU5eZ2D;32BGFhErj7SRU5qku9pooD;Total;;;
3X7$pZ_e99fhYGXKMCln7S;3zNK4ljcH0xeJ0C6VAJdTa;Total;;;
0vHEzwKjT0sPHEY5dCh3WS;1JCJhZImvB$AxeIVYMyC9n;Total;;;
34hNs6SCP5KeiMUm2ucF9o;3rjgs85Xr5WAujYpuVT5__;Total;;;
05ICfHt0b6jQGuYoY158kj;2Z5WWI_LD3aBiSmfDoWx$G;Total;;;
0dOhaXOZD7YQ9AJ0g$gWYC;0tMvCeo_z2Qg9N35jwDJZo;Total;;;
2KjJ0ItYT0xODkZHVwv9bj;2bb9iaRDP1w9M3PVy4bmdR;Total;;;
3JphQBs7r2eOJrAQP3hHpB;3lBnM_5azBh9$8ISQy6OFQ;Total;;;
0WvlS_ohz6$xaCwFgUyPtZ;2ebfycBi9CsBWp$kyi9U1H;Total;;;
1FwvCMrBP6hff0fESyXnhL;1jCdPvHrD8c8FBvx8tV5Td;Total;;;
0DcfEzgfT50QU_ZLU5eZ2D;1d6xcPEtPAzvc4tfKRn0gC;Total;;;
0JeEfxCcX0GuqDB$sitER$;19ovyKHuv1gxTe7IVaF5zo;Total;;;
0Zps7UP6v15v_OX_A9sUCL;3JkBa6TvX0rAtVF3Zi2l85;Total;;;
0bhY5dK5b2D9cAfPa6iciI;2ebfycBi9CsBWp$kyi9U1H;Total;;;
13Ov1SoL12y91pIvszNN_U;3PjQ6W0RTDsB2_GNR_9Ci9;Total;;;
2yLI$bp2n6tOR$yBmR5iTh;3tQNSoEwH30OAuW0eJ8UrB;Total;;;
0ZRnr2akj4$Rx4oWTxfcJt;2Z5WWI_LD3aBiSmfDoWx$G;Total;;;
0swePq8nLCnBPnmdwS2I4J;1g$zlNVOH0yxxNDZPAYtcw;Total;;;
1USxzWmJbAEBiD6TqgjJ8f;1kRKeXrvr2OAul$zbdfUDJ;Total;;;
0Z1wBDxbH6xeayFutzfara;2Xg$vq1dn3KfUc$UCRuFQG;Total;;;
1i5Ld_9wn3muR6HLudOdm9;2rYjDpq0H5GAJH2GD9zejy;Total;;;
0yrUlYlaD5iQH5qtvZru5c;32BGFhErj7SRU5qku9pooD;Total;;;
0swePq8nLCnBPnmdwS2I4J;2KjJ0ItYT0xODkZHVwv9bj;Total;;;
0zxMsMeFf3Vw37tVbf0qlT;2tlYZj4hDBZhpPGzvC86Hp;Total;;;
37Hi8j$3b5cwoX$KEiBpUC;3VvN1KmEn7zxWm85XNr_n_;Total;;;
2KjJ0ItYT0xODkZHVwv9bj;3JphQBs7r2eOJrAQP3hHpB;Total;;;
2Z5WWI_LD3aBiSmfDoWx$G;3qi6phczP7OuCtM2O$2tWc;Total;;;
3P36g6cvz5C8rdWZO85c$I;3PjQ6W0RTDsB2_GNR_9Ci9;Total;;;
2KjJ0ItYT0xODkZHVwv9bj;3$b3wIbhH17Oub111pkLDF;Total;;;
32BGFhErj7SRU5qku9pooD;3qi6phczP7OuCtM2O$2tWc;Total;;;
1XbqrhNIz4jQKQmvfxrbMP;3rjgs85Xr5WAujYpuVT5__;Total;;;
0gQaaatRz29hdrFtHOSgqG;1joREjP1XF7A1yiYCAtg7Q;Total;;;
0yrUlYlaD5iQH5qtvZru5c;1d6xcPEtPAzvc4tfKRn0gC;Total;;;
2Z5WWI_LD3aBiSmfDoWx$G;2kiyiQ2lvENBFDb4gK8tQf;Total;;;
2Z5WWI_LD3aBiSmfDoWx$G;2yLI$bp2n6tOR$yBmR5iTh;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;1cOJ$PkQ150edVMhMxHRUv;Total;;;
2kiyiQ2lvENBFDb4gK8tQf;2tlYZj4hDBZhpPGzvC86Hp;Total;;;
05ICfHt0b6jQGuYoY158kj;19ovyKHuv1gxTe7IVaF5zo;Total;;;
1JCJhZImvB$AxeIVYMyC9n;2rYjDpq0H5GAJH2GD9zejy;Total;;;
0bhY5dK5b2D9cAfPa6iciI;3Qywk57ff2geGRN0NrOnUR;Total;;;
1cOJ$PkQ150edVMhMxHRUv;3tQNSoEwH30OAuW0eJ8UrB;Total;;;
0bhY5dK5b2D9cAfPa6iciI;1hgBp2TmzEvRr5FjNo8rJP;Total;;;
0KUOsgQ1b1EPlgC_Zyzjp0;27HhqnJu9B0vRyQqfPdiu$;Total;;;
0gQaaatRz29hdrFtHOSgqG;1USxzWmJbAEBiD6TqgjJ8f;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;39GcRhJJ92$QgPLAjTa$Kp;Total;;;
0vHEzwKjT0sPHEY5dCh3WS;1cOJ$PkQ150edVMhMxHRUv;Total;;;
19ovyKHuv1gxTe7IVaF5zo;2ebfycBi9CsBWp$kyi9U1H;Total;;;
0KUOsgQ1b1EPlgC_Zyzjp0;0yrUlYlaD5iQH5qtvZru5c;Total;;;
20Kp$Io2zDy9xUuhHJ8Q63;37Hi8j$3b5cwoX$KEiBpUC;Total;;;
0AWeagGxn4K8SQhuSKHnA$;1AWCSdNsHB4wb9F_j8aGQm;Total;;;
1cTAfCfsr7NPSOP5xgRVBm;3zNK4ljcH0xeJ0C6VAJdTa;Total;;;
0WvlS_ohz6$xaCwFgUyPtZ;20Kp$Io2zDy9xUuhHJ8Q63;Total;;;
0KUOsgQ1b1EPlgC_Zyzjp0;2tlYZj4hDBZhpPGzvC86Hp;Total;;;
0vHEzwKjT0sPHEY5dCh3WS;39GcRhJJ92$QgPLAjTa$Kp;Total;;;
1cTAfCfsr7NPSOP5xgRVBm;1i5Ld_9wn3muR6HLudOdm9;Total;;;
0ZRnr2akj4$Rx4oWTxfcJt;19ovyKHuv1gxTe7IVaF5zo;Total;;;
27HhqnJu9B0vRyQqfPdiu$;3rjgs85Xr5WAujYpuVT5__;Total;;;
11LIOS6UT1jPfP2Xwl8$N3;32BGFhErj7SRU5qku9pooD;Total;;;
0KUOsgQ1b1EPlgC_Zyzjp0;3P36g6cvz5C8rdWZO85c$I;Total;;;
0gQaaatRz29hdrFtHOSgqG;37Hi8j$3b5cwoX$KEiBpUC;Total;;;
1joREjP1XF7A1yiYCAtg7Q;2Xg$vq1dn3KfUc$UCRuFQG;Total;;;
1FwvCMrBP6hff0fESyXnhL;2Xg$vq1dn3KfUc$UCRuFQG;Total;;;
1kRKeXrvr2OAul$zbdfUDJ;1vARaIIRj0oRX2pyhHuzDt;Total;;;
11LIOS6UT1jPfP2Xwl8$N3;1d6xcPEtPAzvc4tfKRn0gC;Total;;;
2YJhYNSNX4MBm47Tp6_Asb;2kiyiQ2lvENBFDb4gK8tQf;Total;;;
0gQaaatRz29hdrFtHOSgqG;1jCdPvHrD8c8FBvx8tV5Td;Total;;;
1KeFpCeh5CM9s3cM_teNNz;2YJhYNSNX4MBm47Tp6_Asb;Total;;;
1STVORG453jR_3joKZXVHz;3tQNSoEwH30OAuW0eJ8UrB;Total;;;
1vARaIIRj0oRX2pyhHuzDt;27HhqnJu9B0vRyQqfPdiu$;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;3PjQ6W0RTDsB2_GNR_9Ci9;Total;;;
0ZRnr2akj4$Rx4oWTxfcJt;3lBnM_5azBh9$8ISQy6OFQ;Total;;;
37Hi8j$3b5cwoX$KEiBpUC;3JkBa6TvX0rAtVF3Zi2l85;Total;;;
2Xg$vq1dn3KfUc$UCRuFQG;3zNK4ljcH0xeJ0C6VAJdTa;Total;;;
1g$zlNVOH0yxxNDZPAYtcw;1i5Ld_9wn3muR6HLudOdm9;Total;;;
0VwupX169CwxxSeRdb09NA;2Z5WWI_LD3aBiSmfDoWx$G;Total;;;
1AWCSdNsHB4wb9F_j8aGQm;34hNs6SCP5KeiMUm2ucF9o;Total;;;
0vHEzwKjT0sPHEY5dCh3WS;3PjQ6W0RTDsB2_GNR_9Ci9;Total;;;
1vARaIIRj0oRX2pyhHuzDt;2tlYZj4hDBZhpPGzvC86Hp;Total;;;
0zxMsMeFf3Vw37tVbf0qlT;2Z5WWI_LD3aBiSmfDoWx$G;Total;;;
3PjQ6W0RTDsB2_GNR_9Ci9;3Qywk57ff2geGRN0NrOnUR;Total;;;
1vARaIIRj0oRX2pyhHuzDt;3P36g6cvz5C8rdWZO85c$I;Total;;;
0dOhaXOZD7YQ9AJ0g$gWYC;1AWCSdNsHB4wb9F_j8aGQm;Total;;;
1USxzWmJbAEBiD6TqgjJ8f;29iu0xDujB5udMvw4Reg0L;Total;;;
1KeFpCeh5CM9s3cM_teNNz;2ebfycBi9CsBWp$kyi9U1H;Total;;;
0AWeagGxn4K8SQhuSKHnA$;3tQNSoEwH30OAuW0eJ8UrB;Total;;;
2bb9iaRDP1w9M3PVy4bmdR;39GcRhJJ92$QgPLAjTa$Kp;Total;;;
19ovyKHuv1gxTe7IVaF5zo;20Kp$Io2zDy9xUuhHJ8Q63;Total;;;
06Pte0Tcj2TOJl7uUBr1ga;0Z1wBDxbH6xeayFutzfara;Total;;;
0WJI2Y7_53_AFuVQRhjK7k;0dOhaXOZD7YQ9AJ0g$gWYC;Total;;;
1kRKeXrvr2OAul$zbdfUDJ;3VvN1KmEn7zxWm85XNr_n_;Total;;;
0tMvCeo_z2Qg9N35jwDJZo;1STVORG453jR_3joKZXVHz;Total;;;
0LNv7Xum5FX89RO92ouCKV;1clm38N0r2PedYDEb3C372;Total;;;
1d6xcPEtPAzvc4tfKRn0gC;2rYjDpq0H5GAJH2GD9zejy;Total;;;
0Zps7UP6v15v_OX_A9sUCL;32BGFhErj7SRU5qku9pooD;Total;;;
1AWCSdNsHB4wb9F_j8aGQm;1XbqrhNIz4jQKQmvfxrbMP;Total;;;
3$b3wIbhH17Oub111pkLDF;3zNK4ljcH0xeJ0C6VAJdTa;Total;;;
0WJI2Y7_53_AFuVQRhjK7k;3lBnM_5azBh9$8ISQy6OFQ;Total;;;
0tMvCeo_z2Qg9N35jwDJZo;1KeFpCeh5CM9s3cM_teNNz;Total;;;
1JCJhZImvB$AxeIVYMyC9n;1g$zlNVOH0yxxNDZPAYtcw;Total;;;
0swePq8nLCnBPnmdwS2I4J;2YJhYNSNX4MBm47Tp6_Asb;Total;;;
0Z1wBDxbH6xeayFutzfara;11rrb$dvv9rPYCxRwiCQNE;Total;;;
2yLI$bp2n6tOR$yBmR5iTh;3qi6phczP7OuCtM2O$2tWc;Total;;;
0tMvCeo_z2Qg9N35jwDJZo;3qi6phczP7OuCtM2O$2tWc;Total;;;
0Zps7UP6v15v_OX_A9sUCL;1d6xcPEtPAzvc4tfKRn0gC;Total;;;
20Kp$Io2zDy9xUuhHJ8Q63;2Xg$vq1dn3KfUc$UCRuFQG;Total;;;
39$D4p3RvDeBum6XvJnHqf;3tQNSoEwH30OAuW0eJ8UrB;Total;;;
1JCJhZImvB$AxeIVYMyC9n;2KjJ0ItYT0xODkZHVwv9bj;Total;;;
0VwupX169CwxxSeRdb09NA;19ovyKHuv1gxTe7IVaF5zo;Total;;;
2bb9iaRDP1w9M3PVy4bmdR;3PjQ6W0RTDsB2_GNR_9Ci9;Total;;;
1kRKeXrvr2OAul$zbdfUDJ;34hNs6SCP5KeiMUm2ucF9o;Total;;;
0zxMsMeFf3Vw37tVbf0qlT;19ovyKHuv1gxTe7IVaF5zo;Total;;;
0tMvCeo_z2Qg9N35jwDJZo;2yLI$bp2n6tOR$yBmR5iTh;Total;;;
0CI83dCJPExuUk6jHv_HqA;0WJI2Y7_53_AFuVQRhjK7k;Total;;;
1g$zlNVOH0yxxNDZPAYtcw;27HhqnJu9B0vRyQqfPdiu$;Total;;;
0gQaaatRz29hdrFtHOSgqG;2Xg$vq1dn3KfUc$UCRuFQG;Total;;;
1joREjP1XF7A1yiYCAtg7Q;3bSKFgKqX5w8m0D_9lXbyJ;Total;;;
0dOhaXOZD7YQ9AJ0g$gWYC;3tQNSoEwH30OAuW0eJ8UrB;Total;;;
0Z1wBDxbH6xeayFutzfara;0gQaaatRz29hdrFtHOSgqG;Total;;;
0KUOsgQ1b1EPlgC_Zyzjp0;0Zps7UP6v15v_OX_A9sUCL;Total;;;
0swePq8nLCnBPnmdwS2I4J;2ebfycBi9CsBWp$kyi9U1H;Total;;;
2Z5WWI_LD3aBiSmfDoWx$G;37Hi8j$3b5cwoX$KEiBpUC;Total;;;
1KeFpCeh5CM9s3cM_teNNz;20Kp$Io2zDy9xUuhHJ8Q63;Total;;;
1g$zlNVOH0yxxNDZPAYtcw;3P36g6cvz5C8rdWZO85c$I;Total;;;
0WvlS_ohz6$xaCwFgUyPtZ;3zNK4ljcH0xeJ0C6VAJdTa;Total;;;
1cOJ$PkQ150edVMhMxHRUv;3qi6phczP7OuCtM2O$2tWc;Total;;;
1kRKeXrvr2OAul$zbdfUDJ;3JkBa6TvX0rAtVF3Zi2l85;Total;;;
0CI83dCJPExuUk6jHv_HqA;1STVORG453jR_3joKZXVHz;Total;;;
0PNJtCD$5F6hK376rO4h89;0VwupX169CwxxSeRdb09NA;Total;;;
0LNv7Xum5FX89RO92ouCKV;0zxMsMeFf3Vw37tVbf0qlT;Total;;;
